date,goalCompletionLocation,goalPreviousStep1,goalPreviousStep2,goal3Completions,goal5Completions
2019-02-21,/updates/newsletter-thank-you/,/blog/free-courses-launched-techmums/,/blog/category/learning-to-code/,0,1
2019-02-22,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/the-codeclan-experience/,0,0
2019-02-22,/enquire/thank-you-for-your-enquiry/,/enquire/,/,0,0
2019-02-22,/events/info-taster-session-events/,/,(entrance),1,0
2019-02-22,/events/info-taster-session-events/,/courses/,/,0,0
2019-02-22,/events/info-taster-session-events/,/courses/professional-software-development/,/,0,0
2019-02-22,/events/info-taster-session-events/,/events/,(entrance),0,0
2019-02-22,/events/info-taster-session-events/,/events/,/,1,0
2019-02-22,/updates/newsletter-thank-you/,/blog/free-courses-launched-techmums/,(entrance),0,0
2019-02-23,/enquire/thank-you-for-your-enquiry/,/blog/,/for-employers/become-a-partner/,0,1
2019-02-23,/events/info-taster-session-events/,/blog/category/learning-to-code/,/blog/free-courses-launched-techmums/,0,0
2019-02-23,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,0,0
2019-02-24,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-02-24,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-02-24,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-02-25,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-02-25,/enquire/thank-you-for-your-enquiry/,/enquire/,/,1,0
2019-02-25,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-02-25,/events/info-taster-session-events/,/,(entrance),0,0
2019-02-25,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/full-stack-web-development/,0,1
2019-02-25,/events/info-taster-session-events/,/courses/professional-software-development/curriculum/,/courses/professional-software-development/curriculum/,1,1
2019-02-26,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/career-support/,0,1
2019-02-26,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-02-26,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-02-26,/events/info-taster-session-events/,(entrance),(not set),0,1
2019-02-26,/events/info-taster-session-events/,/courses/full-stack-web-development/,/courses/,0,0
2019-02-27,/courses/professional-software-development/,/events/info-taster-session-events/,/blog/meet-ally-software-development-instructor-at-codeclan/,1,0
2019-02-27,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-02-27,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,1,0
2019-02-27,/courses/thank-you-for-joining-our-short-course/,(entrance),(not set),0,0
2019-02-27,/enquire/thank-you-for-your-enquiry/,/courses/bespoke-courses/,/courses/,1,0
2019-02-27,/enquire/thank-you-for-your-enquiry/,/enquire/,/courses/bespoke-courses/,1,0
2019-02-27,/enquire/thank-you-for-your-enquiry/,/enquire/,/courses/professional-software-development/apply/,1,0
2019-02-27,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-02-27,/events/info-taster-session-events/,/,(entrance),0,0
2019-02-27,/events/info-taster-session-events/,/,/,0,0
2019-02-27,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,1,0
2019-02-28,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,1
2019-02-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/application-and-dates/,0,0
2019-02-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/career-support/,0,0
2019-02-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-02-28,/courses/thank-you-for-joining-our-short-course/?uxfund=,/courses/ux-design-fundamentals/,(entrance),0,0
2019-02-28,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-02-28,/enquire/thank-you-for-your-enquiry/,/courses/bespoke-courses/,/courses/,0,1
2019-02-28,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-02-28,/events/info-taster-session-events/,/,(entrance),0,0
2019-02-28,/events/info-taster-session-events/,/,/courses/,0,0
2019-02-28,/events/info-taster-session-events/,/courses/professional-software-development/,/blog/,0,0
2019-02-28,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-02-28,/events/info-taster-session-events/,/events/info-taster-session-events/,(entrance),0,1
2019-02-28,/events/info-taster-session-events/?mc_cid=6eb5122af8&mc_eid=e10dacb8ff,(entrance),(not set),0,0
2019-03-01,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,1,1
2019-03-01,/events/info-taster-session-events/,(entrance),(not set),0,1
2019-03-01,/events/info-taster-session-events/,/events/,(entrance),1,2
2019-03-01,/events/info-taster-session-events/,/events/other-events/,(entrance),0,0
2019-03-01,/events/info-taster-session-events/,/events/other-events/,/events/partner-events/,0,1
2019-03-01,/events/info-taster-session-events/?mc_cid=0b5d0b7482&mc_eid=19e3048986,(entrance),(not set),0,0
2019-03-01,/events/info-taster-session-events/?mc_cid=0b5d0b7482&mc_eid=6f6734f9a3,/events/alumni-events/,(entrance),0,0
2019-03-03,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-03-03,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,1,0
2019-03-03,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-03-03,/events/info-taster-session-events/,/,(entrance),0,0
2019-03-03,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,0,0
2019-03-03,/events/info-taster-session-events/,/events/other-events/,/events/,0,0
2019-03-04,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-03-04,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/application-and-dates/,0,0
2019-03-04,/enquire/thank-you-for-your-enquiry/,(entrance),(not set),0,0
2019-03-04,/events/info-taster-session-events/,/,(entrance),0,0
2019-03-04,/events/info-taster-session-events/,/courses/professional-software-development/,(entrance),0,0
2019-03-04,/events/info-taster-session-events/,/courses/professional-software-development/,/,0,2
2019-03-04,/events/info-taster-session-events/,/events/,/for-employers/hire-with-codeclan/,0,1
2019-03-04,/events/info-taster-session-events/?mc_cid=0b5d0b7482&mc_eid=4f39d5fe14,(entrance),(not set),0,0
2019-03-04,/events/info-taster-session-events/?mc_cid=0b5d0b7482&mc_eid=6f6734f9a3,(entrance),(not set),0,0
2019-03-05,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,(entrance),0,0
2019-03-05,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-03-05,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/apply/,0,0
2019-03-05,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,1,0
2019-03-05,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-03-05,/enquire/thank-you-for-your-enquiry/,/courses/bespoke-courses/,/,0,0
2019-03-05,/enquire/thank-you-for-your-enquiry/,/enquire/,/,0,1
2019-03-05,/enquire/thank-you-for-your-enquiry/,/for-employers/become-a-partner/,/for-employers/hire-with-codeclan/,0,0
2019-03-05,/events/info-taster-session-events/,/,(entrance),0,1
2019-03-05,/events/info-taster-session-events/,/courses/full-stack-web-development/,/courses/full-stack-web-development/apply-inverness/,0,0
2019-03-05,/events/info-taster-session-events/,/highlands-academy/,/courses/professional-software-development/,1,0
2019-03-05,/updates/newsletter-thank-you/,/,/,0,0
2019-03-06,/courses/thank-you-for-joining-our-short-course/?uxfund=,/courses/intro-to-r/,/courses/r-programming/,0,1
2019-03-06,/courses/thank-you-for-your-application/,(entrance),(not set),1,0
2019-03-06,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-03-06,/enquire/thank-you-for-your-enquiry/,/for-employers/become-a-partner/,/for-employers/hire-with-codeclan/,0,0
2019-03-06,/events/info-taster-session-events/,/blog/most-asked-questions/,/blog/tag/funding/,0,0
2019-03-06,/updates/newsletter-thank-you/,/about-us/become-an-instructor/?fbclid=IwAR1z3AQrivhznpVvoTxK38moLrX7xMtFChReksdy1_fgJIt8x2EPZnc7kvA,(entrance),1,1
2019-03-07,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-03-07,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/agile-for-effective-teams/,1,0
2019-03-07,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,1
2019-03-07,/courses/thank-you-for-your-application/,/courses/professional-software-development/application-and-dates/,(entrance),0,1
2019-03-07,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-03-07,/enquire/thank-you-for-your-enquiry/,/enquire/,/codeclan-store/,0,0
2019-03-07,/events/info-taster-session-events/,/courses/professional-software-development/curriculum/,/courses/professional-software-development/,0,0
2019-03-07,/updates/newsletter-thank-you/,/,(entrance),0,0
2019-03-08,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-03-09,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
